"Registry name","Meta/dmg","Display name","Ore Dict Keys","NBT"
"jaopca:item_dustsmallintermedium",0,"Small Pile of Intermedium Dust","dustSmallIntermedium",""
"jaopca:item_dustsmalliridiumalloy",0,"Small Pile of Iridium Alloy Dust","dustSmallIridiumAlloy",""
"jaopca:item_dustsmallknightslime",0,"Small Pile of Knightslime Dust","dustSmallKnightslime",""
"jaopca:item_dustsmalllapis",0,"Small Pile of Lapis Lazuli Dust","dustSmallLapis",""
"jaopca:item_dustsmallleadplatinum",0,"Small Pile of Lead Platinum Dust","dustSmallLeadPlatinum",""
"jaopca:item_dustsmalllithium",0,"Small Pile of Lithium Dust","dustSmallLithium",""
"jaopca:item_dustsmalllithiummanganesedioxide",0,"Small Pile of Lithium Manganese Dioxide Dust","dustSmallLithiumManganeseDioxide",""
"jaopca:item_dustsmallludicrite",0,"Small Pile of Ludicrite Dust","dustSmallLudicrite",""
"jaopca:item_dustsmalllumium",0,"Small Pile of Lumium Dust","dustSmallLumium",""
"jaopca:item_dustsmallmagnesiumdiboride",0,"Small Pile of Magnesium Diboride Dust","dustSmallMagnesiumDiboride",""
"jaopca:item_dustsmallmanasteel",0,"Small Pile of Manasteel Dust","dustSmallManasteel",""
"jaopca:item_dustsmallmanganesedioxide",0,"Small Pile of Manganese Dioxide Dust","dustSmallManganeseDioxide",""
"jaopca:item_dustsmallmanganeseoxide",0,"Small Pile of Manganese Oxide Dust","dustSmallManganeseOxide",""
"jaopca:item_dustsmallmanyullyn",0,"Small Pile of Manyullyn Dust","dustSmallManyullyn",""
"jaopca:item_dustsmallmelodicalloy",0,"Small Pile of Melodic Alloy Dust","dustSmallMelodicAlloy",""
"jaopca:item_dustsmallmirion",0,"Small Pile of Mirion Dust","dustSmallMirion",""
"jaopca:item_dustsmallmithminite",0,"Small Pile of Mithminite Dust","dustSmallMithminite",""
"jaopca:item_dustsmallmithril",0,"Small Pile of Mithril Dust","dustSmallMithril",""
"jaopca:item_dustsmallmithrillium",0,"Small Pile of Mithrillium Dust","dustSmallMithrillium",""
"jaopca:item_dustsmallmixedmetal",0,"Small Pile of Mixed Metal Dust","dustSmallMixedMetal",""
"jaopca:item_dustsmallopal",0,"Small Pile of Opal Dust","dustSmallOpal",""
"jaopca:item_dustsmallorichalcos",0,"Small Pile of Orichalcos Dust","dustSmallOrichalcos",""
"jaopca:item_dustsmallosgloglas",0,"Small Pile of Osgloglas Dust","dustSmallOsgloglas",""
"jaopca:item_dustsmallosmiridium",0,"Small Pile of Osmiridium Dust","dustSmallOsmiridium",""
"jaopca:item_dustsmallosmium",0,"Small Pile of Osmium Dust","dustSmallOsmium",""
"jaopca:item_dustsmallphotonium",0,"Small Pile of Photonium Dust","dustSmallPhotonium",""
"jaopca:item_dustsmallpigiron",0,"Small Pile of Pigiron Dust","dustSmallPigiron",""
"jaopca:item_dustsmallplutonium",0,"Small Pile of Plutonium Dust","dustSmallPlutonium",""
"jaopca:item_dustsmallprismarine",0,"Small Pile of Prismarine Dust","dustSmallPrismarine",""
"jaopca:item_dustsmallprudentium",0,"Small Pile of Prudentium Dust","dustSmallPrudentium",""
"jaopca:item_dustsmallpulsatingiron",0,"Small Pile of Pulsating Iron Dust","dustSmallPulsatingIron",""
"jaopca:item_dustsmallquartz",0,"Small Pile of Quartz Dust","dustSmallQuartz",""
"jaopca:item_dustsmallquartzblack",0,"Small Pile of Black Quartz Dust","dustSmallQuartzBlack",""
"jaopca:item_dustsmallredstonealloy",0,"Small Pile of Redstone Alloy Dust","dustSmallRedstoneAlloy",""
"jaopca:item_dustsmallrefinedglowstone",0,"Small Pile of Refined Glowstone Dust","dustSmallRefinedGlowstone",""
"jaopca:item_dustsmallrefinediron",0,"Small Pile of Refined Iron Dust","dustSmallRefinedIron",""
"jaopca:item_dustsmallrefinedobsidian",0,"Small Pile of Refined Obsidian Dust","dustSmallRefinedObsidian",""
"jaopca:item_dustsmallreinforcedobsidian",0,"Small Pile of Reinforced Obsidian Dust","dustSmallReinforcedObsidian",""
"jaopca:item_dustsmallrhodochrosite",0,"Small Pile of Rhodochrosite Dust","dustSmallRhodochrosite",""
"jaopca:item_dustsmallsalt",0,"Small Pile of Salt Dust","dustSmallSalt",""
"jaopca:item_dustsmallshadowium",0,"Small Pile of Shadowium Dust","dustSmallShadowium",""
"jaopca:item_dustsmallshibuichi",0,"Small Pile of Shibuichi Dust","dustSmallShibuichi",""
"jaopca:item_dustsmallsicsiccmc",0,"Small Pile of Si C Si CCMC Dust","dustSmallSiCSiCCMC",""
"jaopca:item_dustsmallsignalum",0,"Small Pile of Signalum Dust","dustSmallSignalum",""
"jaopca:item_dustsmallsiliconcarbide",0,"Small Pile of Silicon Carbide Dust","dustSmallSiliconCarbide",""
"jaopca:item_dustsmallsoularium",0,"Small Pile of Soularium Dust","dustSmallSoularium",""
"jaopca:item_dustsmallsoulium",0,"Small Pile of Soulium Dust","dustSmallSoulium",""
"jaopca:item_dustsmallstellaralloy",0,"Small Pile of Stellar Alloy Dust","dustSmallStellarAlloy",""
"jaopca:item_dustsmallsuperium",0,"Small Pile of Superium Dust","dustSmallSuperium",""
"jaopca:item_dustsmallsupremium",0,"Small Pile of Supremium Dust","dustSmallSupremium",""
"jaopca:item_dustsmallterrasteel",0,"Small Pile of Terrasteel Dust","dustSmallTerrasteel",""
"jaopca:item_dustsmallthaumium",0,"Small Pile of Thaumium Dust","dustSmallThaumium",""
"jaopca:item_dustsmallthermoconducting",0,"Small Pile of Thermoconducting Dust","dustSmallThermoconducting",""
"jaopca:item_dustsmallthorium",0,"Small Pile of Thorium Dust","dustSmallThorium",""
"jaopca:item_dustsmallthoriumoxide",0,"Small Pile of Thorium Oxide Dust","dustSmallThoriumOxide",""
"jaopca:item_dustsmalltinsilver",0,"Small Pile of Tin Silver Dust","dustSmallTinSilver",""
"jaopca:item_dustsmalltough",0,"Small Pile of Tough Dust","dustSmallTough",""
"jaopca:item_dustsmalltungstensteel",0,"Small Pile of Tungstensteel Dust","dustSmallTungstensteel",""
"jaopca:item_dustsmallultimate",0,"Small Pile of Ultimate Dust","dustSmallUltimate",""
"jaopca:item_dustsmalluranium",0,"Small Pile of Uranium Dust","dustSmallUranium",""
"jaopca:item_dustsmalluraniumoxide",0,"Small Pile of Uranium Oxide Dust","dustSmallUraniumOxide",""
"jaopca:item_dustsmallvibrantalloy",0,"Small Pile of Vibrant Alloy Dust","dustSmallVibrantAlloy",""
"jaopca:item_dustsmallvilliaumite",0,"Small Pile of Villiaumite Dust","dustSmallVilliaumite",""
"jaopca:item_dustsmallvividalloy",0,"Small Pile of Vivid Alloy Dust","dustSmallVividAlloy",""
"jaopca:item_dustsmallvoid",0,"Small Pile of Void Dust","dustSmallVoid",""
"jaopca:item_dustsmallwub",0,"Small Pile of Wub Dust","dustSmallWub",""
"jaopca:item_dustsmallyellorium",0,"Small Pile of Yellorium Dust","dustSmallYellorium",""
"jaopca:item_dustsmallzircaloy",0,"Small Pile of Zircaloy Dust","dustSmallZircaloy",""
"jaopca:item_dustsmallzirconium",0,"Small Pile of Zirconium Dust","dustSmallZirconium",""
"jaopca:item_dustsoulium",0,"Soulium Dust","dustSoulium",""
"jaopca:item_duststellaralloy",0,"Stellar Alloy Dust","dustStellarAlloy",""
"jaopca:item_dustsuperium",0,"Superium Dust","dustSuperium",""
"jaopca:item_dustsupremium",0,"Supremium Dust","dustSupremium",""
"jaopca:item_dustterrasteel",0,"Terrasteel Dust","dustTerrasteel",""
"jaopca:item_dustthaumium",0,"Thaumium Dust","dustThaumium",""
"jaopca:item_dustthermoconducting",0,"Thermoconducting Dust","dustThermoconducting",""
"jaopca:item_dusttinsilver",0,"Tin Silver Dust","dustTinSilver",""
"jaopca:item_dusttinyadaminite",0,"Tiny Pile of Adaminite Dust","dustTinyAdaminite",""
"jaopca:item_dusttinyadvancedalloy",0,"Tiny Pile of Advanced Alloy Dust","dustTinyAdvancedAlloy",""
"jaopca:item_dusttinyalubrass",0,"Tiny Pile of Alubrass Dust","dustTinyAlubrass",""
"jaopca:item_dusttinyaluminium",0,"Tiny Pile of Aluminium Dust","dustTinyAluminium,dustTinyAluminum",""
"jaopca:item_dusttinyalumite",0,"Tiny Pile of Alumite Dust","dustTinyAlumite",""
"jaopca:item_dusttinyamber",0,"Tiny Pile of Amber Dust","dustTinyAmber",""
"jaopca:item_dusttinyamethyst",0,"Tiny Pile of Amethyst Dust","dustTinyAmethyst",""
"jaopca:item_dusttinyapatite",0,"Tiny Pile of Apatite Dust","dustTinyApatite",""
"jaopca:item_dusttinyaquamarine",0,"Tiny Pile of Aquamarine Dust","dustTinyAquamarine",""
"jaopca:item_dusttinyardite",0,"Tiny Pile of Ardite Dust","dustTinyArdite",""
"jaopca:item_dusttinyastralstarmetal",0,"Tiny Pile of Astral Starmetal Dust","dustTinyAstralStarmetal",""
"jaopca:item_dusttinybaseessence",0,"Tiny Pile of Base Essence Dust","dustTinyBaseEssence",""
"jaopca:item_dusttinybauxite",0,"Tiny Pile of Bauxite Dust","dustTinyBauxite",""
"jaopca:item_dusttinyblackiron",0,"Tiny Pile of Black Iron Dust","dustTinyBlackIron",""
"jaopca:item_dusttinybloodbronze",0,"Tiny Pile of Blood Bronze Dust","dustTinyBloodBronze",""
"jaopca:item_dusttinyblutonium",0,"Tiny Pile of Blutonium Dust","dustTinyBlutonium",""
"jaopca:item_dusttinyboron",0,"Tiny Pile of Boron Dust","dustTinyBoron",""
"jaopca:item_dusttinyboronarsenide",0,"Tiny Pile of Boron Arsenide Dust","dustTinyBoronArsenide",""
"jaopca:item_dusttinyboronnitride",0,"Tiny Pile of Boron Nitride Dust","dustTinyBoronNitride",""
"jaopca:item_dusttinybrass",0,"Tiny Pile of Brass Dust","dustTinyBrass",""
"jaopca:item_dusttinybronze",0,"Tiny Pile of Bronze Dust","dustTinyBronze",""
"jaopca:item_dusttinycarobbiite",0,"Tiny Pile of Carobbiite Dust","dustTinyCarobbiite",""
"jaopca:item_dusttinycertusquartz",0,"Tiny Pile of Certus Quartz Dust","dustTinyCertusQuartz",""
"jaopca:item_dusttinychargedcertusquartz",0,"Tiny Pile of Charged Certus Quartz Dust","dustTinyChargedCertusQuartz",""
"jaopca:item_dusttinychromium",0,"Tiny Pile of Chromium Dust","dustTinyChrome,dustTinyChromium",""
"jaopca:item_dusttinycinnabar",0,"Tiny Pile of Cinnabar Dust","dustTinyCinnabar",""
"jaopca:item_dusttinycoal",0,"Tiny Pile of Coal Dust","dustTinyCoal",""
"jaopca:item_dusttinycobalt",0,"Tiny Pile of Cobalt Dust","dustTinyCobalt",""
"jaopca:item_dusttinycocoabutter",0,"Tiny Pile of Cocoa Butter Dust","dustTinyCocoaButter",""
"jaopca:item_dusttinycoldiron",0,"Tiny Pile of Cold Iron Dust","dustTinyColdIron",""
"jaopca:item_dusttinyconductiveiron",0,"Tiny Pile of Conductive Iron Dust","dustTinyConductiveIron",""
"jaopca:item_dusttinyconstantan",0,"Tiny Pile of Constantan Dust","dustTinyConstantan",""
"jaopca:item_dusttinyconstructionalloy",0,"Tiny Pile of Construction Alloy Dust","dustTinyConstructionAlloy",""
"jaopca:item_dusttinycosmicneutronium",0,"Tiny Pile of Cosmic Neutronium Dust","dustTinyCosmicNeutronium",""
"jaopca:item_dusttinycrudesteel",0,"Tiny Pile of Crude Steel Dust","dustTinyCrudeSteel",""
"jaopca:item_dusttinycrystalflux",0,"Tiny Pile of Crystal Flux Dust","dustTinyCrystalFlux",""
"jaopca:item_dusttinycrystallinealloy",0,"Tiny Pile of Crystalline Alloy Dust","dustTinyCrystallineAlloy",""
"jaopca:item_dusttinycrystallinepinkslime",0,"Tiny Pile of Crystalline Pink Slime Dust","dustTinyCrystallinePinkSlime",""
"jaopca:item_dusttinycrystalmatrix",0,"Tiny Pile of Crystal Matrix Dust","dustTinyCrystalMatrix",""
"jaopca:item_dusttinycrystaltine",0,"Tiny Pile of Crystaltine Dust","dustTinyCrystaltine",""
"jaopca:item_dusttinycyanite",0,"Tiny Pile of Cyanite Dust","dustTinyCyanite",""
"jaopca:item_dusttinydarksteel",0,"Tiny Pile of Dark Steel Dust","dustTinyDarkSteel",""
"jaopca:item_dusttinydawnstone",0,"Tiny Pile of Dawnstone Dust","dustTinyDawnstone",""
"jaopca:item_dusttinydiamond",0,"Tiny Pile of Diamond Dust","dustTinyDiamond",""
"jaopca:item_dusttinydimensionalshard",0,"Tiny Pile of Dimensional Shard Dust","dustTinyDimensionalShard",""
"jaopca:item_dusttinydraconium",0,"Tiny Pile of Draconium Dust","dustTinyDraconium",""
"jaopca:item_dusttinydraconiumawakened",0,"Tiny Pile of Draconium Awakened Dust","dustTinyDraconiumAwakened",""
"jaopca:item_dusttinyelectricalsteel",0,"Tiny Pile of Electrical Steel Dust","dustTinyElectricalSteel",""
"jaopca:item_dusttinyelectrum",0,"Tiny Pile of Electrum Dust","dustTinyElectrum",""
"jaopca:item_dusttinyelectrumflux",0,"Tiny Pile of Electrum Flux Dust","dustTinyElectrumFlux",""
"jaopca:item_dusttinyelvenelementium",0,"Tiny Pile of Elementium Dust","dustTinyElvenElementium",""
"jaopca:item_dusttinyemerald",0,"Tiny Pile of Emerald Dust","dustTinyEmerald",""
"jaopca:item_dusttinyenderium",0,"Tiny Pile of Enderium Dust","dustTinyEnderium",""
"jaopca:item_dusttinyendsteel",0,"Tiny Pile of End Steel Dust","dustTinyEndSteel",""
"jaopca:item_dusttinyenergeticalloy",0,"Tiny Pile of Energetic Alloy Dust","dustTinyEnergeticAlloy",""
"jaopca:item_dusttinyenergeticsilver",0,"Tiny Pile of Energetic Silver Dust","dustTinyEnergeticSilver",""
"jaopca:item_dusttinyextreme",0,"Tiny Pile of Extreme Dust","dustTinyExtreme",""
"jaopca:item_dusttinyferroboron",0,"Tiny Pile of Ferroboron Dust","dustTinyFerroboron",""
"jaopca:item_dusttinyflint",0,"Tiny Pile of Flint Dust","dustTinyFlint",""
"jaopca:item_dusttinyfluix",0,"Tiny Pile of Fluix Dust","dustTinyFluix",""
"jaopca:item_dusttinyfluorite",0,"Tiny Pile of Fluorite Dust","dustTinyFluorite",""
"jaopca:item_dusttinygalena",0,"Tiny Pile of Galena Dust","dustTinyGalena",""
"jaopca:item_dusttinygarnet",0,"Tiny Pile of Garnet Dust","dustTinyGarnet",""
"jaopca:item_dusttinygelid",0,"Tiny Pile of Gelid Dust","dustTinyGelid",""
"jaopca:item_dusttinygelidenderium",0,"Tiny Pile of Gelid Enderium Dust","dustTinyGelidEnderium",""
"jaopca:item_dusttinygraphite",0,"Tiny Pile of Graphite Dust","dustTinyGraphite",""
"jaopca:item_dusttinyhardcarbon",0,"Tiny Pile of Hard Carbon Dust","dustTinyHardCarbon",""
"jaopca:item_dusttinyhopgraphite",0,"Tiny Pile of HOP Graphite Dust","dustTinyHOPGraphite",""
"jaopca:item_dusttinyhottungstensteel",0,"Tiny Pile of Hot Tungstensteel Dust","dustTinyHotTungstensteel",""
"jaopca:item_dusttinyhslasteel",0,"Tiny Pile of HSLA Steel Dust","dustTinyHSLASteel",""
"jaopca:item_dusttinyinferium",0,"Tiny Pile of Inferium Dust","dustTinyInferium",""
"jaopca:item_dusttinyinfinity",0,"Tiny Pile of Infinity Dust","dustTinyInfinity",""
"jaopca:item_dusttinyinsanium",0,"Tiny Pile of Insanium Dust","dustTinyInsanium",""
"jaopca:item_dusttinyintermedium",0,"Tiny Pile of Intermedium Dust","dustTinyIntermedium",""
"jaopca:item_dusttinyinvar",0,"Tiny Pile of Invar Dust","dustTinyInvar",""
"jaopca:item_dusttinyiridium",0,"Tiny Pile of Iridium Dust","dustTinyIridium",""
"jaopca:item_dusttinyiridiumalloy",0,"Tiny Pile of Iridium Alloy Dust","dustTinyIridiumAlloy",""
"jaopca:item_dusttinyknightslime",0,"Tiny Pile of Knightslime Dust","dustTinyKnightslime",""
"jaopca:item_dusttinylapis",0,"Tiny Pile of Lapis Lazuli Dust","dustTinyLapis",""
"jaopca:item_dusttinylead",0,"Tiny Pile of Lead Dust","dustTinyLead",""
"jaopca:item_dusttinyleadplatinum",0,"Tiny Pile of Lead Platinum Dust","dustTinyLeadPlatinum",""
"jaopca:item_dusttinylithium",0,"Tiny Pile of Lithium Dust","dustTinyLithium",""
"jaopca:item_dusttinylithiummanganesedioxide",0,"Tiny Pile of Lithium Manganese Dioxide Dust","dustTinyLithiumManganeseDioxide",""
"jaopca:item_dusttinyludicrite",0,"Tiny Pile of Ludicrite Dust","dustTinyLudicrite",""
"jaopca:item_dusttinylumium",0,"Tiny Pile of Lumium Dust","dustTinyLumium",""
"jaopca:item_dusttinymagnesium",0,"Tiny Pile of Magnesium Dust","dustTinyMagnesium",""
"jaopca:item_dusttinymagnesiumdiboride",0,"Tiny Pile of Magnesium Diboride Dust","dustTinyMagnesiumDiboride",""
"jaopca:item_dusttinymanasteel",0,"Tiny Pile of Manasteel Dust","dustTinyManasteel",""
"jaopca:item_dusttinymanganese",0,"Tiny Pile of Manganese Dust","dustTinyManganese",""
"jaopca:item_dusttinymanganesedioxide",0,"Tiny Pile of Manganese Dioxide Dust","dustTinyManganeseDioxide",""
"jaopca:item_dusttinymanganeseoxide",0,"Tiny Pile of Manganese Oxide Dust","dustTinyManganeseOxide",""
"jaopca:item_dusttinymanyullyn",0,"Tiny Pile of Manyullyn Dust","dustTinyManyullyn",""
"jaopca:item_dusttinymelodicalloy",0,"Tiny Pile of Melodic Alloy Dust","dustTinyMelodicAlloy",""
"jaopca:item_dusttinymirion",0,"Tiny Pile of Mirion Dust","dustTinyMirion",""
"jaopca:item_dusttinymithminite",0,"Tiny Pile of Mithminite Dust","dustTinyMithminite",""
"jaopca:item_dusttinymithril",0,"Tiny Pile of Mithril Dust","dustTinyMithril",""
"jaopca:item_dusttinymithrillium",0,"Tiny Pile of Mithrillium Dust","dustTinyMithrillium",""
"jaopca:item_dusttinymixedmetal",0,"Tiny Pile of Mixed Metal Dust","dustTinyMixedMetal",""
"jaopca:item_dusttinynickel",0,"Tiny Pile of Nickel Dust","dustTinyNickel",""
"jaopca:item_dusttinyobsidian",0,"Tiny Pile of Obsidian Dust","dustTinyObsidian",""
"jaopca:item_dusttinyopal",0,"Tiny Pile of Opal Dust","dustTinyOpal",""
"jaopca:item_dusttinyorichalcos",0,"Tiny Pile of Orichalcos Dust","dustTinyOrichalcos",""
"jaopca:item_dusttinyosgloglas",0,"Tiny Pile of Osgloglas Dust","dustTinyOsgloglas",""
"jaopca:item_dusttinyosmiridium",0,"Tiny Pile of Osmiridium Dust","dustTinyOsmiridium",""
"jaopca:item_dusttinyosmium",0,"Tiny Pile of Osmium Dust","dustTinyOsmium",""
"jaopca:item_dusttinyperidot",0,"Tiny Pile of Peridot Dust","dustTinyPeridot",""
"jaopca:item_dusttinyphotonium",0,"Tiny Pile of Photonium Dust","dustTinyPhotonium",""
"jaopca:item_dusttinypigiron",0,"Tiny Pile of Pigiron Dust","dustTinyPigiron",""
"jaopca:item_dusttinyplatinum",0,"Tiny Pile of Platinum Dust","dustTinyPlatinum",""
"jaopca:item_dusttinyplutonium",0,"Tiny Pile of Plutonium Dust","dustTinyPlutonium",""
"jaopca:item_dusttinyprismarine",0,"Tiny Pile of Prismarine Dust","dustTinyPrismarine",""
"jaopca:item_dusttinyprudentium",0,"Tiny Pile of Prudentium Dust","dustTinyPrudentium",""
"jaopca:item_dusttinypulsatingiron",0,"Tiny Pile of Pulsating Iron Dust","dustTinyPulsatingIron",""
"jaopca:item_dusttinypyrite",0,"Tiny Pile of Pyrite Dust","dustTinyPyrite",""
"jaopca:item_dusttinyquartz",0,"Tiny Pile of Quartz Dust","dustTinyQuartz",""
"jaopca:item_dusttinyquartzblack",0,"Tiny Pile of Black Quartz Dust","dustTinyQuartzBlack",""
"jaopca:item_dusttinyredgarnet",0,"Tiny Pile of Red Garnet Dust","dustTinyRedGarnet",""
"jaopca:item_dusttinyredstone",0,"Tiny Pile of Redstone Dust","dustTinyRedstone",""
"jaopca:item_dusttinyredstonealloy",0,"Tiny Pile of Redstone Alloy Dust","dustTinyRedstoneAlloy",""
"jaopca:item_dusttinyrefinedglowstone",0,"Tiny Pile of Refined Glowstone Dust","dustTinyRefinedGlowstone",""
"jaopca:item_dusttinyrefinediron",0,"Tiny Pile of Refined Iron Dust","dustTinyRefinedIron",""
"jaopca:item_dusttinyrefinedobsidian",0,"Tiny Pile of Refined Obsidian Dust","dustTinyRefinedObsidian",""
"jaopca:item_dusttinyreinforcedobsidian",0,"Tiny Pile of Reinforced Obsidian Dust","dustTinyReinforcedObsidian",""
"jaopca:item_dusttinyrhodochrosite",0,"Tiny Pile of Rhodochrosite Dust","dustTinyRhodochrosite",""
"jaopca:item_dusttinyruby",0,"Tiny Pile of Ruby Dust","dustTinyRuby",""
"jaopca:item_dusttinysalt",0,"Tiny Pile of Salt Dust","dustTinySalt",""
"jaopca:item_dusttinysapphire",0,"Tiny Pile of Sapphire Dust","dustTinySapphire",""
"jaopca:item_dusttinyshadowium",0,"Tiny Pile of Shadowium Dust","dustTinyShadowium",""
"jaopca:item_dusttinyshibuichi",0,"Tiny Pile of Shibuichi Dust","dustTinyShibuichi",""
"jaopca:item_dusttinysicsiccmc",0,"Tiny Pile of Si C Si CCMC Dust","dustTinySiCSiCCMC",""
"jaopca:item_dusttinysignalum",0,"Tiny Pile of Signalum Dust","dustTinySignalum",""
"jaopca:item_dusttinysiliconcarbide",0,"Tiny Pile of Silicon Carbide Dust","dustTinySiliconCarbide",""
"jaopca:item_dusttinysodalite",0,"Tiny Pile of Sodalite Dust","dustTinySodalite",""
"jaopca:item_dusttinysoularium",0,"Tiny Pile of Soularium Dust","dustTinySoularium",""
"jaopca:item_dusttinysoulium",0,"Tiny Pile of Soulium Dust","dustTinySoulium",""
"jaopca:item_dusttinysphalerite",0,"Tiny Pile of Sphalerite Dust","dustTinySphalerite",""
"jaopca:item_dusttinysteel",0,"Tiny Pile of Steel Dust","dustTinySteel",""
"jaopca:item_dusttinystellaralloy",0,"Tiny Pile of Stellar Alloy Dust","dustTinyStellarAlloy",""
"jaopca:item_dusttinysuperium",0,"Tiny Pile of Superium Dust","dustTinySuperium",""
"jaopca:item_dusttinysupremium",0,"Tiny Pile of Supremium Dust","dustTinySupremium",""
"jaopca:item_dusttinyterrasteel",0,"Tiny Pile of Terrasteel Dust","dustTinyTerrasteel",""
"jaopca:item_dusttinythaumium",0,"Tiny Pile of Thaumium Dust","dustTinyThaumium",""
"jaopca:item_dusttinythermoconducting",0,"Tiny Pile of Thermoconducting Dust","dustTinyThermoconducting",""
"jaopca:item_dusttinythorium",0,"Tiny Pile of Thorium Dust","dustTinyThorium",""
"jaopca:item_dusttinythoriumoxide",0,"Tiny Pile of Thorium Oxide Dust","dustTinyThoriumOxide",""
"jaopca:item_dusttinytin",0,"Tiny Pile of Tin Dust","dustTinyTin",""
"jaopca:item_dusttinytinsilver",0,"Tiny Pile of Tin Silver Dust","dustTinyTinSilver",""
"jaopca:item_dusttinytitanium",0,"Tiny Pile of Titanium Dust","dustTinyTitanium",""
"jaopca:item_dusttinytough",0,"Tiny Pile of Tough Dust","dustTinyTough",""
"jaopca:item_dusttinytungsten",0,"Tiny Pile of Tungsten Dust","dustTinyTungsten",""
"jaopca:item_dusttinytungstensteel",0,"Tiny Pile of Tungstensteel Dust","dustTinyTungstensteel",""
"jaopca:item_dusttinyultimate",0,"Tiny Pile of Ultimate Dust","dustTinyUltimate",""
"jaopca:item_dusttinyuranium",0,"Tiny Pile of Uranium Dust","dustTinyUranium",""
"jaopca:item_dusttinyuraniumoxide",0,"Tiny Pile of Uranium Oxide Dust","dustTinyUraniumOxide",""
"jaopca:item_dusttinyvibrantalloy",0,"Tiny Pile of Vibrant Alloy Dust","dustTinyVibrantAlloy",""
"jaopca:item_dusttinyvilliaumite",0,"Tiny Pile of Villiaumite Dust","dustTinyVilliaumite",""
"jaopca:item_dusttinyvividalloy",0,"Tiny Pile of Vivid Alloy Dust","dustTinyVividAlloy",""
"jaopca:item_dusttinyvoid",0,"Tiny Pile of Void Dust","dustTinyVoid",""
"jaopca:item_dusttinywub",0,"Tiny Pile of Wub Dust","dustTinyWub",""
"jaopca:item_dusttinyyellorium",0,"Tiny Pile of Yellorium Dust","dustTinyYellorium",""
"jaopca:item_dusttinyyellowgarnet",0,"Tiny Pile of Yellow Garnet Dust","dustTinyYellowGarnet",""
"jaopca:item_dusttinyzinc",0,"Tiny Pile of Zinc Dust","dustTinyZinc",""
"jaopca:item_dusttinyzircaloy",0,"Tiny Pile of Zircaloy Dust","dustTinyZircaloy",""
"jaopca:item_dusttinyzirconium",0,"Tiny Pile of Zirconium Dust","dustTinyZirconium",""
"jaopca:item_dusttough",0,"Tough Dust","dustTough",""
"jaopca:item_dusttungstensteel",0,"Tungstensteel Dust","dustTungstensteel",""
"jaopca:item_dustultimate",0,"Ultimate Dust","dustUltimate",""
"jaopca:item_dustvibrantalloy",0,"Vibrant Alloy Dust","dustVibrantAlloy",""
"jaopca:item_dustvividalloy",0,"Vivid Alloy Dust","dustVividAlloy",""
"jaopca:item_dustvoid",0,"Void Dust","dustVoid",""
"jaopca:item_dustwub",0,"Wub Dust","dustWub",""
"jaopca:item_dustzircaloy",0,"Zircaloy Dust","dustZircaloy",""
"jaopca:item_essenceadaminite",0,"Adaminite Essence","essenceAdaminite,essenceTier3",""
"jaopca:item_essenceadvancedalloy",0,"Advanced Alloy Essence","essenceAdvancedAlloy,essenceTier3",""
"jaopca:item_essencealubrass",0,"Alubrass Essence","essenceAlubrass,essenceTier3",""
"jaopca:item_essencealumite",0,"Alumite Essence","essenceAlumite,essenceTier3",""
"jaopca:item_essenceastralstarmetal",0,"Astral Starmetal Essence","essenceAstralStarmetal,essenceTier3",""
"jaopca:item_essencebauxite",0,"Bauxite Essence","essenceBauxite,essenceTier3",""
"jaopca:item_essenceblackiron",0,"Black Iron Essence","essenceBlackIron,essenceTier3",""
"jaopca:item_essencebloodbronze",0,"Blood Bronze Essence","essenceBloodBronze,essenceTier3",""
"jaopca:item_essenceblutonium",0,"Blutonium Essence","essenceBlutonium,essenceTier3",""
"jaopca:item_essenceboronarsenide",0,"Boron Arsenide Essence","essenceBoronArsenide,essenceTier3",""
"jaopca:item_essenceboronnitride",0,"Boron Nitride Essence","essenceBoronNitride,essenceTier3",""
"jaopca:item_essencecarobbiite",0,"Carobbiite Essence","essenceCarobbiite,essenceTier3",""
"jaopca:item_essencecinnabar",0,"Cinnabar Essence","essenceCinnabar,essenceTier3",""
"jaopca:item_essencecocoabutter",0,"Cocoa Butter Essence","essenceCocoaButter,essenceTier3",""
"jaopca:item_essenceconstructionalloy",0,"Construction Alloy Essence","essenceConstructionAlloy,essenceTier3",""
"jaopca:item_essencecosmicneutronium",0,"Cosmic Neutronium Essence","essenceCosmicNeutronium,essenceTier3",""
"jaopca:item_essencecrudesteel",0,"Crude Steel Essence","essenceCrudeSteel,essenceTier3",""
"jaopca:item_essencecrystalflux",0,"Crystal Flux Essence","essenceCrystalFlux,essenceTier3",""
"jaopca:item_essencecrystallinealloy",0,"Crystalline Alloy Essence","essenceCrystallineAlloy,essenceTier3",""
"jaopca:item_essencecrystallinepinkslime",0,"Crystalline Pink Slime Essence","essenceCrystallinePinkSlime,essenceTier3",""
"jaopca:item_essencecrystalmatrix",0,"Crystal Matrix Essence","essenceCrystalMatrix,essenceTier3",""
"jaopca:item_essencecrystaltine",0,"Crystaltine Essence","essenceCrystaltine,essenceTier3",""
"jaopca:item_essencecyanite",0,"Cyanite Essence","essenceCyanite,essenceTier3",""
"jaopca:item_essencedimensionalshard",0,"Dimensional Shard Essence","essenceDimensionalShard,essenceTier3",""
