+----------------------------------+----------------------------------------------------------------------------+----------+---------------------------------------------+------------------------------------------------------------+
| OreDict Key                      | Registry name                                                              | Meta/dmg | Display name                                | NBT                                                        |
| endstone                         | chisel:endstone1                                                           |        3 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone1                                                           |        4 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone1                                                           |        5 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone1                                                           |        6 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone1                                                           |        7 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone1                                                           |        8 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone1                                                           |        9 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        0 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        1 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        2 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        3 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        4 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        5 | Endstone                                    |                                                            |
| endstone                         | chisel:endstone2                                                           |        6 | Endstone                                    |                                                            |
| endstone                         | minecraft:end_stone                                                        |        0 | End Stone                                   |                                                            |
| energyCrystal                    | techreborn:energycrystal                                                   |        0 | Energy Crystal                              | {energy:0}                                                 |
| enlightenedFusedGlass            | enderio:block_enlightened_fused_glass                                      |    32767 | (WILDCARD)                                  |                                                            |
| enlightenedFusedQuartz           | enderio:block_enlightened_fused_quartz                                     |    32767 | (WILDCARD)                                  |                                                            |
| essenceAstralStarmetal           | jaopca:item_essenceastralstarmetal                                         |        0 | Astral Starmetal Essence                    |                                                            |
| essenceBauxite                   | jaopca:item_essencebauxite                                                 |        0 | Bauxite Essence                             |                                                            |
| essenceCinnabar                  | jaopca:item_essencecinnabar                                                |        0 | Cinnabar Essence                            |                                                            |
| essenceDimensionalShard          | jaopca:item_essencedimensionalshard                                        |        0 | Dimensional Shard Essence                   |                                                            |
| essenceGalena                    | jaopca:item_essencegalena                                                  |        0 | Galena Essence                              |                                                            |
| essenceGarnet                    | jaopca:item_essencegarnet                                                  |        0 | Garnet Essence                              |                                                            |
| essenceInferium                  | mysticalagriculture:crafting                                               |        0 | §eInferium Essence                          |                                                            |
| essenceInsanium                  | mysticalagradditions:insanium                                              |        0 | §5Insanium Essence                          |                                                            |
| essenceIntermedium               | mysticalagriculture:crafting                                               |        2 | §6Intermedium Essence                       |                                                            |
| essenceOpal                      | jaopca:item_essenceopal                                                    |        0 | Opal Essence                                |                                                            |
| essencePrudentium                | mysticalagriculture:crafting                                               |        1 | §aPrudentium Essence                        |                                                            |
| essencePyrite                    | jaopca:item_essencepyrite                                                  |        0 | Pyrite Essence                              |                                                            |
| essenceQuartzBlack               | jaopca:item_essencequartzblack                                             |        0 | Black Quartz Essence                        |                                                            |
| essenceSalt                      | jaopca:item_essencesalt                                                    |        0 | Salt Essence                                |                                                            |
| essenceSodalite                  | jaopca:item_essencesodalite                                                |        0 | Sodalite Essence                            |                                                            |
| essenceSphalerite                | jaopca:item_essencesphalerite                                              |        0 | Sphalerite Essence                          |                                                            |
| essenceSuperium                  | mysticalagriculture:crafting                                               |        3 | §bSuperium Essence                          |                                                            |
| essenceSupremium                 | mysticalagriculture:crafting                                               |        4 | §cSupremium Essence                         |                                                            |
| essenceTier1                     | mysticalagriculture:dirt_essence                                           |        0 | Dirt Essence                                |                                                            |
| essenceTier1                     | mysticalagriculture:ice_essence                                            |        0 | Ice Essence                                 |                                                            |
| essenceTier1                     | mysticalagriculture:nature_essence                                         |        0 | Nature Essence                              |                                                            |
| essenceTier1                     | mysticalagriculture:stone_essence                                          |        0 | Stone Essence                               |                                                            |
| essenceTier1                     | mysticalagriculture:water_essence                                          |        0 | Water Essence                               |                                                            |
| essenceTier1                     | mysticalagriculture:wood_essence                                           |        0 | Wood Essence                                |                                                            |
| essenceTier1                     | mysticalagriculture:zombie_essence                                         |        0 | Zombie Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:aluminum_brass_essence                                 |        0 | Aluminum Brass Essence                      |                                                            |
| essenceTier2                     | mysticalagriculture:aluminum_essence                                       |        0 | Aluminum Essence                            |                                                            |
| essenceTier2                     | mysticalagriculture:apatite_essence                                        |        0 | Apatite Essence                             |                                                            |
| essenceTier2                     | mysticalagriculture:basalt_essence                                         |        0 | Basalt Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:chicken_essence                                        |        0 | Chicken Essence                             |                                                            |
| essenceTier2                     | mysticalagriculture:coal_essence                                           |        0 | Coal Essence                                |                                                            |
| essenceTier2                     | mysticalagriculture:copper_essence                                         |        0 | Copper Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:cow_essence                                            |        0 | Cow Essence                                 |                                                            |
| essenceTier2                     | mysticalagriculture:dye_essence                                            |        0 | Dye Essence                                 |                                                            |
| essenceTier2                     | mysticalagriculture:fire_essence                                           |        0 | Fire Essence                                |                                                            |
| essenceTier2                     | mysticalagriculture:grains_of_infinity_essence                             |        0 | Grains of Infinity Essence                  |                                                            |
| essenceTier2                     | mysticalagriculture:limestone_essence                                      |        0 | Limestone Essence                           |                                                            |
| essenceTier2                     | mysticalagriculture:marble_essence                                         |        0 | Marble Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:menril_essence                                         |        0 | Menril Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:mystical_flower_essence                                |        0 | Mystical Flower Essence                     |                                                            |
| essenceTier2                     | mysticalagriculture:nether_essence                                         |        0 | Nether Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:pig_essence                                            |        0 | Pig Essence                                 |                                                            |
| essenceTier2                     | mysticalagriculture:rubber_essence                                         |        0 | Rubber Essence                              |                                                            |
| essenceTier2                     | mysticalagriculture:sheep_essence                                          |        0 | Sheep Essence                               |                                                            |
| essenceTier2                     | mysticalagriculture:silicon_essence                                        |        0 | Silicon Essence                             |                                                            |
| essenceTier2                     | mysticalagriculture:slime_essence                                          |        0 | Slime Essence                               |                                                            |
| essenceTier2                     | mysticalagriculture:sulfur_essence                                         |        0 | Sulfur Essence                              |                                                            |
| essenceTier3                     | jaopca:item_essenceastralstarmetal                                         |        0 | Astral Starmetal Essence                    |                                                            |
| essenceTier3                     | jaopca:item_essencebauxite                                                 |        0 | Bauxite Essence                             |                                                            |
| essenceTier3                     | jaopca:item_essencecinnabar                                                |        0 | Cinnabar Essence                            |                                                            |
| essenceTier3                     | jaopca:item_essencedimensionalshard                                        |        0 | Dimensional Shard Essence                   |                                                            |
| essenceTier3                     | jaopca:item_essencegalena                                                  |        0 | Galena Essence                              |                                                            |
| essenceTier3                     | jaopca:item_essencegarnet                                                  |        0 | Garnet Essence                              |                                                            |
| essenceTier3                     | jaopca:item_essenceopal                                                    |        0 | Opal Essence                                |                                                            |
| essenceTier3                     | jaopca:item_essencepyrite                                                  |        0 | Pyrite Essence                              |                                                            |
| essenceTier3                     | jaopca:item_essencequartzblack                                             |        0 | Black Quartz Essence                        |                                                            |
| essenceTier3                     | jaopca:item_essencesalt                                                    |        0 | Salt Essence                                |                                                            |
| essenceTier3                     | jaopca:item_essencesodalite                                                |        0 | Sodalite Essence                            |                                                            |
| essenceTier3                     | jaopca:item_essencesphalerite                                              |        0 | Sphalerite Essence                          |                                                            |
| essenceTier3                     | mysticalagriculture:aquamarine_essence                                     |        0 | Aquamarine Essence                          |                                                            |
| essenceTier3                     | mysticalagriculture:ardite_essence                                         |        0 | Ardite Essence                              |                                                            |
| essenceTier3                     | mysticalagriculture:basalz_essence                                         |        0 | Basalz Essence                              |                                                            |
| essenceTier3                     | mysticalagriculture:black_quartz_essence                                   |        0 | Black Quartz Essence                        |                                                            |
| essenceTier3                     | mysticalagriculture:blitz_essence                                          |        0 | Blitz Essence                               |                                                            |
| essenceTier3                     | mysticalagriculture:blizz_essence                                          |        0 | Blizz Essence                               |                                                            |
| essenceTier3                     | mysticalagriculture:brass_essence                                          |        0 | Brass Essence                               |                                                            |
| essenceTier3                     | mysticalagriculture:bronze_essence                                         |        0 | Bronze Essence                              |                                                            |
| essenceTier3                     | mysticalagriculture:certus_quartz_essence                                  |        0 | Certus Quartz Essence                       |                                                            |
| essenceTier3                     | mysticalagriculture:conductive_iron_essence                                |        0 | Conductive Iron Essence                     |                                                            |
| essenceTier3                     | mysticalagriculture:creeper_essence                                        |        0 | Creeper Essence                             |                                                            |
| essenceTier3                     | mysticalagriculture:electrical_steel_essence                               |        0 | Electrical Steel Essence                    |                                                            |
| essenceTier3                     | mysticalagriculture:glowstone_essence                                      |        0 | Glowstone Essence                           |                                                            |
| essenceTier3                     | mysticalagriculture:graphite_essence                                       |        0 | Graphite Essence                            |                                                            |
| essenceTier3                     | mysticalagriculture:guardian_essence                                       |        0 | Guardian Essence                            |                                                            |
| essenceTier3                     | mysticalagriculture:iron_essence                                           |        0 | Iron Essence                                |                                                            |
| essenceTier3                     | mysticalagriculture:knightslime_essence                                    |        0 | Knightslime Essence                         |                                                            |
| essenceTier3                     | mysticalagriculture:lead_essence                                           |        0 | Lead Essence                                |                                                            |
| essenceTier3                     | mysticalagriculture:manasteel_essence                                      |        0 | Manasteel Essence                           |                                                            |
| essenceTier3                     | mysticalagriculture:nether_quartz_essence                                  |        0 | Nether Quartz Essence                       |                                                            |
| essenceTier3                     | mysticalagriculture:obsidian_essence                                       |        0 | Obsidian Essence                            |                                                            |
| essenceTier3                     | mysticalagriculture:quicksilver_essence                                    |        0 | Quicksilver Essence                         |                                                            |
| essenceTier3                     | mysticalagriculture:rabbit_essence                                         |        0 | Rabbit Essence                              |                                                            |
| essenceTier3                     | mysticalagriculture:redstone_alloy_essence                                 |        0 | Redstone Alloy Essence                      |                                                            |
| essenceTier3                     | mysticalagriculture:redstone_essence                                       |        0 | Redstone Essence                            |                                                            |
| essenceTier3                     | mysticalagriculture:saltpeter_essence                                      |        0 | Saltpeter Essence                           |                                                            |
| essenceTier3                     | mysticalagriculture:silver_essence                                         |        0 | Silver Essence                              |                                                            |
| essenceTier3                     | mysticalagriculture:skeleton_essence                                       |        0 | Skeleton Essence                            |                                                            |
| essenceTier3                     | mysticalagriculture:sky_stone_essence                                      |        0 | Sky Stone Essence                           |                                                            |
| essenceTier3                     | mysticalagriculture:spider_essence                                         |        0 | Spider Essence                              |                                                            |
| essenceTier3                     | mysticalagriculture:thaumium_essence                                       |        0 | Thaumium Essence                            |                                                            |
| essenceTier3                     | mysticalagriculture:tin_essence                                            |        0 | Tin Essence                                 |                                                            |
| essenceTier3                     | mysticalagriculture:zinc_essence                                           |        0 | Zinc Essence                                |                                                            |
| essenceTier4                     | mysticalagriculture:alumite_essence                                        |        0 | Alumite Essence                             |                                                            |
| essenceTier4                     | mysticalagriculture:amber_essence                                          |        0 | Amber Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:blaze_essence                                          |        0 | Blaze Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:boron_essence                                          |        0 | Boron Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:cobalt_essence                                         |        0 | Cobalt Essence                              |                                                            |
| essenceTier4                     | mysticalagriculture:compressed_iron_essence                                |        0 | Compressed Iron Essence                     |                                                            |
| essenceTier4                     | mysticalagriculture:constantan_essence                                     |        0 | Constantan Essence                          |                                                            |
| essenceTier4                     | mysticalagriculture:dark_steel_essence                                     |        0 | Dark Steel Essence                          |                                                            |
| essenceTier4                     | mysticalagriculture:dawnstone_essence                                      |        0 | Dawnstone Essence                           |                                                            |
| essenceTier4                     | mysticalagriculture:electrum_essence                                       |        0 | Electrum Essence                            |                                                            |
| essenceTier4                     | mysticalagriculture:elementium_essence                                     |        0 | Elementium Essence                          |                                                            |
| essenceTier4                     | mysticalagriculture:end_essence                                            |        0 | End Essence                                 |                                                            |
| essenceTier4                     | mysticalagriculture:enderman_essence                                       |        0 | Enderman Essence                            |                                                            |
| essenceTier4                     | mysticalagriculture:energetic_alloy_essence                                |        0 | Energetic Alloy Essence                     |                                                            |
| essenceTier4                     | mysticalagriculture:experience_essence                                     |        0 | Experience Essence                          |                                                            |
| essenceTier4                     | mysticalagriculture:fluix_essence                                          |        0 | Fluix Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:fluxed_electrum_essence                                |        0 | Fluxed Electrum Essence                     |                                                            |
| essenceTier4                     | mysticalagriculture:ghast_essence                                          |        0 | Ghast Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:glowstone_ingot_essence                                |        0 | Glowstone Ingot Essence                     |                                                            |
| essenceTier4                     | mysticalagriculture:gold_essence                                           |        0 | Gold Essence                                |                                                            |
| essenceTier4                     | mysticalagriculture:hop_graphite_essence                                   |        0 | HOP Graphite Essence                        |                                                            |
| essenceTier4                     | mysticalagriculture:invar_essence                                          |        0 | Invar Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:lapis_lazuli_essence                                   |        0 | Lapis Lazuli Essence                        |                                                            |
| essenceTier4                     | mysticalagriculture:lithium_essence                                        |        0 | Lithium Essence                             |                                                            |
| essenceTier4                     | mysticalagriculture:lumium_essence                                         |        0 | Lumium Essence                              |                                                            |
| essenceTier4                     | mysticalagriculture:magnesium_essence                                      |        0 | Magnesium Essence                           |                                                            |
| essenceTier4                     | mysticalagriculture:mithril_essence                                        |        0 | Mithril Essence                             |                                                            |
| essenceTier4                     | mysticalagriculture:nickel_essence                                         |        0 | Nickel Essence                              |                                                            |
| essenceTier4                     | mysticalagriculture:osmium_essence                                         |        0 | Osmium Essence                              |                                                            |
| essenceTier4                     | mysticalagriculture:peridot_essence                                        |        0 | Peridot Essence                             |                                                            |
| essenceTier4                     | mysticalagriculture:pulsating_iron_essence                                 |        0 | Pulsating Iron Essence                      |                                                            |
| essenceTier4                     | mysticalagriculture:ruby_essence                                           |        0 | Ruby Essence                                |                                                            |
| essenceTier4                     | mysticalagriculture:sapphire_essence                                       |        0 | Sapphire Essence                            |                                                            |
| essenceTier4                     | mysticalagriculture:signalum_essence                                       |        0 | Signalum Essence                            |                                                            |
| essenceTier4                     | mysticalagriculture:soularium_essence                                      |        0 | Soularium Essence                           |                                                            |
| essenceTier4                     | mysticalagriculture:steel_essence                                          |        0 | Steel Essence                               |                                                            |
| essenceTier4                     | mysticalagriculture:thorium_essence                                        |        0 | Thorium Essence                             |                                                            |
| essenceTier4                     | mysticalagriculture:void_metal_essence                                     |        0 | Void Metal Essence                          |                                                            |
| essenceTier5                     | mysticalagriculture:chrome_essence                                         |        0 | Chrome Essence                              |                                                            |
| essenceTier5                     | mysticalagriculture:diamond_essence                                        |        0 | Diamond Essence                             |                                                            |
| essenceTier5                     | mysticalagriculture:draconium_essence                                      |        0 | Draconium Essence                           |                                                            |
| essenceTier5                     | mysticalagriculture:emerald_essence                                        |        0 | Emerald Essence                             |                                                            |
| essenceTier5                     | mysticalagriculture:end_steel_essence                                      |        0 | End Steel Essence                           |                                                            |
| essenceTier5                     | mysticalagriculture:enderium_essence                                       |        0 | Enderium Essence                            |                                                            |
| essenceTier5                     | mysticalagriculture:iridium_essence                                        |        0 | Iridium Essence                             |                                                            |
| essenceTier5                     | mysticalagriculture:manyullyn_essence                                      |        0 | Manyullyn Essence                           |                                                            |
| essenceTier5                     | mysticalagriculture:platinum_essence                                       |        0 | Platinum Essence                            |                                                            |
| essenceTier5                     | mysticalagriculture:refined_obsidian_essence                               |        0 | Refined Obsidian Essence                    |                                                            |
| essenceTier5                     | mysticalagriculture:rock_crystal_essence                                   |        0 | Rock Crystal Essence                        |                                                            |
| essenceTier5                     | mysticalagriculture:starmetal_essence                                      |        0 | Starmetal Essence                           |                                                            |
| essenceTier5                     | mysticalagriculture:terrasteel_essence                                     |        0 | Terrasteel Essence                          |                                                            |
| essenceTier5                     | mysticalagriculture:titanium_essence                                       |        0 | Titanium Essence                            |                                                            |
| essenceTier5                     | mysticalagriculture:tungsten_essence                                       |        0 | Tungsten Essence                            |                                                            |
| essenceTier5                     | mysticalagriculture:uranium_essence                                        |        0 | Uranium Essence                             |                                                            |
| essenceTier5                     | mysticalagriculture:vibrant_alloy_essence                                  |        0 | Vibrant Alloy Essence                       |                                                            |
| essenceTier5                     | mysticalagriculture:wither_skeleton_essence                                |        0 | Wither Skeleton Essence                     |                                                            |
| essenceTier5                     | mysticalagriculture:yellorium_essence                                      |        0 | Yellorium Essence                           |                                                            |
| essenceTier6                     | mysticalagradditions:awakened_draconium_essence                            |        0 | Awakened Draconium Essence                  |                                                            |
| essenceTier6                     | mysticalagradditions:dragon_egg_essence                                    |        0 | Dragon Egg Essence                          |                                                            |
| essenceTier6                     | mysticalagradditions:nether_star_essence                                   |        0 | Nether Star Essence                         |                                                            |
| essenceTier6                     | mysticalagradditions:neutronium_essence                                    |        0 | Neutronium Essence                          |                                                            |
| etLaserLens                      | environmentaltech:laser_lens                                               |        0 | Clear Laser Lens                            |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        0 | White Laser Lens                            |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        1 | Orange Laser Lens                           |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        2 | Magenta Laser Lens                          |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        3 | Light Blue Laser Lens                       |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        4 | Yellow Laser Lens                           |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        5 | Lime Laser Lens                             |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        6 | Pink Laser Lens                             |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        7 | Gray Laser Lens                             |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        8 | Light Gray Laser Lens                       |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |        9 | Cyan Laser Lens                             |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |       10 | Purple Laser Lens                           |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |       11 | Blue Laser Lens                             |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |       12 | Brown Laser Lens                            |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |       13 | Green Laser Lens                            |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |       14 | Red Laser Lens                              |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_colored                                       |       15 | Black Laser Lens                            |                                                            |
| etLaserLens                      | environmentaltech:laser_lens_crystal                                       |        0 | Crystal Laser Lens                          |                                                            |
| etLaserLensColored               | environmentaltech:laser_lens_colored                                       |        0 | White Laser Lens                            |                                                            |
| etLaserLensColored               | environmentaltech:laser_lens_colored                                       |        1 | Orange Laser Lens                           |                                                            |
| etLaserLensColored               | environmentaltech:laser_lens_colored                                       |        2 | Magenta Laser Lens                          |                                                            |
| etLaserLensColored               | environmentaltech:laser_lens_colored                                       |        3 | Light Blue Laser Lens                       |                                                            |
| etLaserLensColored               | environmentaltech:laser_lens_colored                                       |        4 | Yellow Laser Lens                           |                                                            |
