+--------------------------------------+----------------------------------------------------------------------------+----------+-----------------------------------------------+------------------------------------------------------------+
| OreDict Key                          | Registry name                                                              | Meta/dmg | Display name                                  | NBT                                                        |
| fenceGateWood                        | extratrees:fence.gates.fireproof.apple                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.ash                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.banana                                    |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.beech                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.box                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.brazilwood                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.butternut                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.cedar                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.cypress                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.elder                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.elm                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.eucalyptus                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.fig                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.fir                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.gingko                                    |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.hawthorn                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.hazel                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.hemlock                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.hickory                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.holly                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.hornbeam                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.iroko                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.locust                                    |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.logwood                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.maclura                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.olive                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.pear                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.pinkivory                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.purpleheart                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.rosewood                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.rowan                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.sweetgum                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.syzgium                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.whitebeam                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.fireproof.yew                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.gingko                                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.hawthorn                                            |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.hazel                                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.hemlock                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.hickory                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.holly                                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.hornbeam                                            |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.iroko                                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.locust                                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.logwood                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.maclura                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.olive                                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.pear                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.pinkivory                                           |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.purpleheart                                         |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.rosewood                                            |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.rowan                                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.sweetgum                                            |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.syzgium                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.whitebeam                                           |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | extratrees:fence.gates.yew                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.acacia                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.balsa                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.baobab                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.cherry                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.chestnut                                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.citrus                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.cocobolo                                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.ebony                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.acacia                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.balsa                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.baobab                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.cherry                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.chestnut                                    |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.citrus                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.cocobolo                                    |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.ebony                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.giganteum                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.greenheart                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.ipe                                         |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.kapok                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.larch                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.lime                                        |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.mahoe                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.mahogany                                    |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.maple                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.padauk                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.palm                                        |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.papaya                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.pine                                        |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.plum                                        |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.poplar                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.sequoia                                     |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.teak                                        |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.walnut                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.wenge                                       |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.willow                                      |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.fireproof.zebrawood                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.giganteum                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.greenheart                                            |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.ipe                                                   |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.kapok                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.larch                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.lime                                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.mahoe                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.mahogany                                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.maple                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.padauk                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.palm                                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.papaya                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.pine                                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.plum                                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.poplar                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.sequoia                                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.teak                                                  |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.vanilla.fireproof.acacia                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.vanilla.fireproof.birch                               |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.vanilla.fireproof.dark_oak                            |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.vanilla.fireproof.jungle                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.vanilla.fireproof.oak                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.vanilla.fireproof.spruce                              |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.walnut                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.wenge                                                 |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.willow                                                |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | forestry:fence.gates.zebrawood                                             |    32767 | (WILDCARD)                                    |                                                            |
| fenceGateWood                        | minecraft:acacia_fence_gate                                                |        0 | Acacia Fence Gate                             |                                                            |
| fenceGateWood                        | minecraft:birch_fence_gate                                                 |        0 | Birch Fence Gate                              |                                                            |
| fenceGateWood                        | minecraft:dark_oak_fence_gate                                              |        0 | Dark Oak Fence Gate                           |                                                            |
| fenceGateWood                        | minecraft:fence_gate                                                       |        0 | Oak Fence Gate                                |                                                            |
| fenceGateWood                        | minecraft:jungle_fence_gate                                                |        0 | Jungle Fence Gate                             |                                                            |
| fenceGateWood                        | minecraft:spruce_fence_gate                                                |        0 | Spruce Fence Gate                             |                                                            |
| fenceGelid                           | jaopca:block_fencegelid                                                    |        0 | Gelid Gem Fence                               |                                                            |
| fenceGelidEnderium                   | jaopca:block_fencegelidenderium                                            |        0 | Gelid Enderium Fence                          |                                                            |
| fenceGold                            | jaopca:block_fencegold                                                     |        0 | Gold Fence                                    |                                                            |
| fenceGraphite                        | jaopca:block_fencegraphite                                                 |        0 | Graphite Fence                                |                                                            |
| fenceHOPGraphite                     | jaopca:block_fencehopgraphite                                              |        0 | HOP Graphite Fence                            |                                                            |
| fenceHSLASteel                       | jaopca:block_fencehslasteel                                                |        0 | HSLA Steel Fence                              |                                                            |
| fenceHardCarbon                      | jaopca:block_fencehardcarbon                                               |        0 | Hard Carbon Fence                             |                                                            |
| fenceHotTungstensteel                | jaopca:block_fencehottungstensteel                                         |        0 | Hot Tungstensteel Fence                       |                                                            |
| fenceInferium                        | jaopca:block_fenceinferium                                                 |        0 | Inferium Fence                                |                                                            |
| fenceInfinity                        | jaopca:block_fenceinfinity                                                 |        0 | Infinity Fence                                |                                                            |
| fenceInsanium                        | jaopca:block_fenceinsanium                                                 |        0 | Insanium Fence                                |                                                            |
| fenceIntermedium                     | jaopca:block_fenceintermedium                                              |        0 | Intermedium Fence                             |                                                            |
| fenceInvar                           | jaopca:block_fenceinvar                                                    |        0 | Invar Fence                                   |                                                            |
| fenceIridium                         | jaopca:block_fenceiridium                                                  |        0 | Iridium Fence                                 |                                                            |
| fenceIridiumAlloy                    | jaopca:block_fenceiridiumalloy                                             |        0 | Iridium Alloy Fence                           |                                                            |
| fenceIron                            | techreborn:refined_iron_fence                                              |        0 | Iron Fence                                    |                                                            |
| fenceKnightslime                     | jaopca:block_fenceknightslime                                              |        0 | Knightslime Fence                             |                                                            |
| fenceLapis                           | jaopca:block_fencelapis                                                    |        0 | Lapis Lazuli Fence                            |                                                            |
| fenceLead                            | jaopca:block_fencelead                                                     |        0 | Lead Fence                                    |                                                            |
| fenceLeadPlatinum                    | jaopca:block_fenceleadplatinum                                             |        0 | Lead Platinum Fence                           |                                                            |
| fenceLithium                         | jaopca:block_fencelithium                                                  |        0 | Lithium Fence                                 |                                                            |
| fenceLithiumManganeseDioxide         | jaopca:block_fencelithiummanganesedioxide                                  |        0 | Lithium Manganese Dioxide Fence               |                                                            |
| fenceLudicrite                       | jaopca:block_fenceludicrite                                                |        0 | Ludicrite Fence                               |                                                            |
| fenceLumium                          | jaopca:block_fencelumium                                                   |        0 | Lumium Fence                                  |                                                            |
| fenceMagnesium                       | jaopca:block_fencemagnesium                                                |        0 | Magnesium Fence                               |                                                            |
| fenceMagnesiumDiboride               | jaopca:block_fencemagnesiumdiboride                                        |        0 | Magnesium Diboride Fence                      |                                                            |
| fenceManasteel                       | jaopca:block_fencemanasteel                                                |        0 | Manasteel Fence                               |                                                            |
| fenceManganese                       | jaopca:block_fencemanganese                                                |        0 | Manganese Fence                               |                                                            |
| fenceManganeseDioxide                | jaopca:block_fencemanganesedioxide                                         |        0 | Manganese Dioxide Fence                       |                                                            |
| fenceManganeseOxide                  | jaopca:block_fencemanganeseoxide                                           |        0 | Manganese Oxide Fence                         |                                                            |
| fenceManyullyn                       | jaopca:block_fencemanyullyn                                                |        0 | Manyullyn Fence                               |                                                            |
| fenceMarshmallow                     | jaopca:block_fencemarshmallow                                              |        0 | Marshmallow Fence                             |                                                            |
| fenceMelodicAlloy                    | jaopca:block_fencemelodicalloy                                             |        0 | Melodic Alloy Fence                           |                                                            |
| fenceMirion                          | jaopca:block_fencemirion                                                   |        0 | Mirion Fence                                  |                                                            |
| fenceMithminite                      | jaopca:block_fencemithminite                                               |        0 | Mithminite Fence                              |                                                            |
| fenceMithril                         | jaopca:block_fencemithril                                                  |        0 | Mithril Fence                                 |                                                            |
| fenceMithrillium                     | jaopca:block_fencemithrillium                                              |        0 | Mithrillium Fence                             |                                                            |
| fenceMixedMetal                      | jaopca:block_fencemixedmetal                                               |        0 | Mixed Metal Fence                             |                                                            |
| fenceNeptunium237Nitride             | jaopca:block_fenceneptunium237nitride                                      |        0 | Neptunium 237 Nitride Fence                   |                                                            |
| fenceNickel                          | jaopca:block_fencenickel                                                   |        0 | Nickel Fence                                  |                                                            |
| fenceObsidian                        | jaopca:block_fenceobsidian                                                 |        0 | Obsidian Fence                                |                                                            |
| fenceOpal                            | jaopca:block_fenceopal                                                     |        0 | Opal Fence                                    |                                                            |
| fenceOrichalcos                      | jaopca:block_fenceorichalcos                                               |        0 | Orichalcos Fence                              |                                                            |
| fenceOsgloglas                       | jaopca:block_fenceosgloglas                                                |        0 | Osgloglas Fence                               |                                                            |
| fenceOsmiridium                      | jaopca:block_fenceosmiridium                                               |        0 | Osmiridium Fence                              |                                                            |
| fenceOsmium                          | jaopca:block_fenceosmium                                                   |        0 | Osmium Fence                                  |                                                            |
| fencePeridot                         | jaopca:block_fenceperidot                                                  |        0 | Peridot Fence                                 |                                                            |
| fencePhotonium                       | jaopca:block_fencephotonium                                                |        0 | Photonium Fence                               |                                                            |
| fencePigiron                         | jaopca:block_fencepigiron                                                  |        0 | Pigiron Fence                                 |                                                            |
| fencePlatinum                        | jaopca:block_fenceplatinum                                                 |        0 | Platinum Fence                                |                                                            |
| fencePrismarine                      | jaopca:block_fenceprismarine                                               |        0 | Prismarine Fence                              |                                                            |
| fencePrudentium                      | jaopca:block_fenceprudentium                                               |        0 | Prudentium Fence                              |                                                            |
| fencePulsatingIron                   | jaopca:block_fencepulsatingiron                                            |        0 | Pulsating Iron Fence                          |                                                            |
| fenceQuartz                          | jaopca:block_fencequartz                                                   |        0 | Quartz Fence                                  |                                                            |
| fenceQuartzBlack                     | jaopca:block_fencequartzblack                                              |        0 | Black Quartz Fence                            |                                                            |
| fenceRedGarnet                       | jaopca:block_fenceredgarnet                                                |        0 | Red Garnet Fence                              |                                                            |
| fenceRedstoneAlloy                   | jaopca:block_fenceredstonealloy                                            |        0 | Redstone Alloy Fence                          |                                                            |
| fenceRefinedGlowstone                | jaopca:block_fencerefinedglowstone                                         |        0 | Refined Glowstone Fence                       |                                                            |
| fenceRefinedIron                     | jaopca:block_fencerefinediron                                              |        0 | Refined Iron Fence                            |                                                            |
| fenceRefinedObsidian                 | jaopca:block_fencerefinedobsidian                                          |        0 | Refined Obsidian Fence                        |                                                            |
| fenceReinforcedObsidian              | jaopca:block_fencereinforcedobsidian                                       |        0 | Reinforced Obsidian Fence                     |                                                            |
| fenceRhodochrosite                   | jaopca:block_fencerhodochrosite                                            |        0 | Rhodochrosite Fence                           |                                                            |
| fenceRuby                            | jaopca:block_fenceruby                                                     |        0 | Ruby Fence                                    |                                                            |
| fenceSapphire                        | jaopca:block_fencesapphire                                                 |        0 | Sapphire Fence                                |                                                            |
